Supplier Name,Match1,Score1,Match2,Score2,Match3,Score3,Match4,Score4,Match5,Score5
"""TSIL-ABEGG",Industrialny Sberegatelny Bank,65.92592592592594,VTB,62.22222222222222,"So-called ""Lugansk Guard",62.04968944099378,Integral,61.66666666666667,IS Bank,60.47619047619048
"""Buromebell Rus",Sberbank of Russia,64.02116402116401,Free Donbas,61.68831168831169,Sberbank (Public Sberbank,61.031746031746025,Free Donbass,59.92063492063493,ROSNEFT AERO,58.730158730158735
"""SoyuzSpecialDezda",Azovsky likerovodochny zavod,61.47920706744237,USC,61.43790849673203,Sberbank (Public Sberbank,61.088829471182414,TPE,59.47712418300654,UAC,59.47712418300654
"""Sweet Gifts",'Federativnoye Gosudarstvo Novorossiya,62.645372645372646,"'Foreign Economic Association' ""Technopromexport",61.043771043771045,'Foreign Economic Association' 'Technopromexport,61.043771043771045,Foreign Economic Association 'Technopromexport,61.043771043771045,Federal United Enterprise 'Crimea Railway,60.07575757575757
"ANO ""Interregional Center",Aktsionernoe Obshchestvo Genbank,73.25,Integral,69.44444444444443,ORIENTAL REVIEW,67.45726495726495,Internet Research Agency,66.83006535947712,Industrialny Sberegatelny Bank,66.79824561403508
Charitable Assistance Fund,Cossack National Guard,67.67191142191142,Russian Direct Investment Fund,66.52271704903285,Industrialny Sberegatelny Bank,65.2991452991453,VAD Aktsionernoe Obshchestvo VAD,65.20327260458839,State enterprise 'Universal-Avia,64.65398400882272
"""Richmedia",Free Donbas,60.26936026936026,First Crimean Insurance,59.88037727168162,Free Donbass,59.25925925925925,"State Corporation for the Promotion of the Development, Manufacture and Export of High Technology Products ""Rostec",58.23412698412697,Zaliv Shipyard,57.67195767195767
"""Velman",SOVCOMBANK,68.88888888888887,Sovkombank,68.88888888888887,Genbank,64.28571428571429,Almaz-Antey Defense,63.21637426900585,VTB Bank,62.5
"""STROY IMPULS",Donetsk Republic,63.888888888888886,'Federativnoye Gosudarstvo Novorossiya,62.73773773773773,Stroygazmontazh Corporation (SGM Group,62.73773773773773,Stroygazmontazh-Most (SGM-MOST,60.58429118773946,"""United Shipbuilding",60.296574770258985
"""Fire Safety",Free Donbass,69.22799422799423,ROSNEFT AERO,67.2979797979798,Army of the Southeast,63.78066378066377,Free Donbas,63.63636363636363,Army of the South-East,63.131313131313135
"""Instamart Service",Z Interautomatica,70.40998217468805,ORIENTAL REVIEW,70.25549613784906,"""United Aircraft",69.640522875817,United Aircraft,69.640522875817,Russian Direct Investment Fund,66.07843137254902
SHAFRAN,Russia Bank,65.62770562770562,Promsvyazbank,63.296703296703306,Stroygazmontazh-Most (SGM-MOST,63.245758073344284,IS Bank,61.904761904761905,Stroygazmontazh Corporation (SGM Group,61.75461175461175
"""TechProekt",'Chernomorneftegaz,65.63025210084034,TPE,65.55555555555556,Dobrolet,63.33333333333333,Peace To Luhansk Region,63.26086956521739,"""VO Technopromexport",62.0
Aville Group,VEB.RF,66.66666666666666,Zaliv Shipyard,59.92063492063493,' 'Sparkling Wine Plant Novy Svet,58.88888888888889,Z Interautomatica,56.97945845004669,NEW EASTERN OUTLK,56.2091503267974
Krasnoselskoye branch of St. Petersburg,'Institute Giprostroymost - Saint-Petersburg,69.94467877009598,Aktsionernoe Obshchestvo Genbank,66.8859649122807,Black Sea Bank for Development and Reconstruction,65.61284162787922,ROSNEFT AERO,64.44710260499734,Sobol,64.3859649122807
"""KB Sparta",Bank Rossiya,64.41798941798942,Sparta Battalion,64.0,Black Sea Bank for Development and Reconstruction,61.67800453514739,CB IS Bank,61.48148148148148,VEB.RF,61.11111111111111
"TK ""IASMET",Otkritie,66.01851851851852,Kalmius Battalion,63.46093993152816,Tactical Missiles,63.46093993152816,NEW EASTERN OUTLK,61.76470588235294,Smert Battalion,60.52910052910053
"""PremiumAvto-NN",Peace To Luhansk Region,64.10167931907063,Mir Luganschine,60.79365079365079,Z Interavtomatika (IA,60.47619047619048,'Federativnoye Gosudarstvo Novorossiya,60.34281034281034,TPE,60.317460317460316
"""Technical Center of DVS",ORIENTAL REVIEW,67.65920070267897,'Federal State of Novorossiya,67.2360248447205,Peace To Luhansk Region,67.21014492753623,NEW EASTERN OUTLK,64.84359630139681,The Great Don Army,63.42747429703951
"""Melanin",Genbank,63.095238095238095,People's Union,61.904761904761905,"Movement ""Novorossiya"" of Igor Strelkov",61.75461175461175,Crimean Republican Enterprise Azov Distillery Plant,61.718020541549954,Movement Novorossiya of Ignor Strelkov,61.61236424394318
"""AVANGARD",Battalion Gvardeysky,74.16666666666667,UralVagonZavod,73.21428571428571,Zaliv Shipyard,66.07142857142857,'Luganskaya Narodnaya Respublika' (LNR,64.4047619047619,VTB Bank,58.333333333333336
"""Stopits",Mostotrest,67.14285714285714,'Mostotrest,67.14285714285714,State Enterprise 'Sevastopol Commercial Seaport,66.97722567287784,State Enterprise 'Magarach' of the National Institute of Wine,65.8595641646489,TPE,65.07936507936508
Kuznetsova Kristina,Z Interavtomatika (IA,69.32330827067669,Bank of Russia,66.70084301663249,Bank Otkritie Financial,66.27983000980713,Bank Rossiya,65.3216374269006,Donetsk Republic,64.16910331384015
"""Multiform",Mostotrest,61.48148148148148,'Mostotrest,61.48148148148148,Bulwark,58.730158730158735,RDIF,57.407407407407405,Russian National Commercial Bank,57.027116402116405
Malshakov Alexander Sergeevich,So-called 'Lugansk People's Republic,62.93650793650794,Black Sea Bank of Development and Reconstruction,62.77777777777778,Black Sea Bank Development and Reconstruction,62.5,Black Sea Bank for Development and Reconstruction,62.43764172335601,Peace To Luhansk Region,61.79951690821256
Spring Trade,Prizrak Brigade,70.92592592592592,ROSNEFT AERO,65.27777777777779,ORIENTAL REVIEW,65.0,Integral,63.888888888888886,Sberbank (Public Sberbank,63.42592592592592
"Branch ""AC East"" ""Audi",Resort 'Nizhnyaya Oreanda,67.81537176274018,Zarya Battalion,65.41910331384015,Cossack National Guard,64.82114376851219,Bank of Russia,64.68671679197995,Sparta Battalion,64.16910331384015
"""Moscow Cable Roads",Sobol,62.59259259259259,"So-called ""Luhansk Guard",61.83574879227053,"So-called ""Lugansk Guard",61.83574879227053,Vostok Battalion,61.342592592592595,"Mostotrest, P",60.97883597883599
"""km set",Black Sea Bank of Development and Reconstruction,64.58333333333334,Kalmius Battalion,64.2483660130719,Army of the Southeast,62.38095238095238,Mostotrest; 'Mostotrest,62.38095238095238,Army of the South-East,62.02020202020202
"""NK Mashinari",Kalmius Battalion,67.07516339869281,Luhansk Economic Union,62.92929292929293,Bank Rossiya,61.11111111111111,Mir Luganschine,60.83333333333333,First Crimean Insurance,60.26570048309178
Chebotarev D.L.,Battalion Gvardeysky,63.80952380952382,Feodosia Enterprise of oil,63.296703296703306,The Great Don Army,62.32804232804233,Resort 'Nizhnyaya Oreanda,61.031746031746025,Peace To Luhansk Region,60.31432335780161
Nashevich Alexander Alexandrovich,Resort 'Nizhnyaya Oreanda,65.4040404040404,Black Sea Bank Development and Reconstruction,63.77104377104378,Black Sea Bank of Development and Reconstruction,62.61363636363636,State enterprise 'Universal-Avia,61.70739654610622,Internet Research Agency,61.7003367003367
"""Pegas",TPE,68.88888888888887,Integral,65.83333333333333,Peace To Luhansk Region,65.79710144927536,Separate Artillery Brigade of the 1st Army Corps,63.47222222222223,"'Foreign Economic Association' ""Technopromexport",62.96296296296296
Kurzenev Dmitry Aleksandrovich,'Federativnoye Gosudarstvo Novorossiya,66.56613134874004,Internet Research Agency,65.37037037037038,NEW EASTERN OUTLK,63.85620915032679,VAD Aktsionernoe Obshchestvo VAD,62.66865079365079,"Movement ""Novorossiya"" of Igor Strelkov",62.44608244608244
"""All for car washes",Peace To Luhansk Region,64.61352657004831,Army of the Southeast,63.49206349206349,"So-called ""Luhansk Guard",63.42747429703951,Army of the South-East,62.626262626262616,Sberbank of Russia,60.370370370370374
"""TBIS-EM",VTB,65.07936507936508,Donbas People's Militia,64.38923395445134,Donbass People's Militia,64.0873015873016,Aktsionernoe Obshchestvo Genbank,62.59920634920636,Kalmius Battalion,60.280112044817926
Omega Tul,Integral,64.81481481481481,Smert Battalion,63.33333333333333,Donetsk Republic,62.5,Somali Battalion,62.5,'VO TPE,62.03703703703704
"""Center for Economic Development",State Enterprise 'Sevastopol Commercial Seaport,64.7462869061747,Crimean Republican Enterprise Azov Distillery Plant,64.55492304448661,Feodosia Enterprise of oil,64.08732749989116,"'Foreign Economic Association' ""Technopromexport",62.73357228195938,'Foreign Economic Association' 'Technopromexport,62.73357228195938
"""B-Systems",Federal State Budgetary Enterprise 'Production-Agrarian Union 'Massandra' of the Administration of the President of the Russian Federation,61.48148148148148,'VO TPE,61.11111111111111,Rostec,61.11111111111111,Mostotrest; 'Mostotrest,60.84656084656085,Army of the Southeast,59.523809523809526
"""NewLight",GEOPOLITICA,62.121212121212125,Integral,58.333333333333336,NEW EASTERN OUTLK,57.84313725490197,' 'Sparkling Wine Plant Novy Svet,55.992063492063494,Battalion Gvardeysky,55.833333333333336
"""KORONA",Free Donbas,67.67676767676768,Sovkombank,64.44444444444444,ORIENTAL REVIEW,64.44444444444444,Dobrolet,62.5,Bank Rossiya,61.66666666666667
"""Kommersant Kartihka",'Interavtomatika,72.71929824561404,Z Interavtomatika (IA,64.98650472334683,Sovkombank,64.18546365914787,Somali Battalion,63.42703349282296,Donetskaya Narodnaya Respublika,63.42469075915594
"""Elitavto Siberia",ORIENTAL REVIEW,68.57323232323232,Z Interavtomatika (IA,67.22222222222221,Zaliv Shipyard,66.10449735449735,'Interavtomatika,64.67592592592592,Battalion Gvardeysky,64.44444444444444
"""RusMont-M",Russian National Commercial Bank,67.12962962962963,ROSNEFT AERO,66.66666666666666,Stroygazmontazh-Most (SGM-MOST,63.8250319284802,USC,62.96296296296296,Russian Direct Investment Fund,62.27513227513227
"""A.S.D.-Consulting",Peace To Luhansk Region,69.00083612040135,People's Union,66.10449735449735,Gas Industry Insurance Company SOGAZ,65.13888888888889,Cossack National Guard,64.72902097902097,Industrial Savings Bank,64.61352657004831
"""RDV-Soft",RDIF,76.66666666666667,ROSNEFT AERO,63.888888888888886,VEB.RF,62.5,'Federativnoye Gosudarstvo Novorossiya,61.373873873873876,VAD Aktsionernoe Obshchestvo VAD,60.26785714285715
"""ROLF"" BRANCH",Mir Luganschine,65.33910533910534,Oplot Battalion,64.84848484848484,IS Bank,64.50216450216449,ROSNEFT AERO,64.46608946608947,Prizrak Battalion 'Ghost' Brigade,62.876072553491916
